,BE,CH,DE,ES,IT,UK,IE,NL,PT
2025-04-06,7645.604616620809,6056.0394956787295,41755.23694028671,20433.786618712198,22123.970349872136,20206.432543367533,3377.5193159960054,10562.959086478026,4683.829630975575
2025-04-07,8815.045559057311,6612.543883781948,52799.33325307651,24670.439655075086,29820.203966458474,23676.45340922606,3707.882846839512,12307.882196220831,5526.266631376735
2025-04-08,8960.091176048318,6662.2946434640035,53811.481540810295,25473.575707370015,31363.390009299656,24145.72958808308,3768.966886900859,12458.113212799875,5718.780914589756
2025-04-09,8957.111064527126,6677.411224718272,54007.86449971596,25578.483937242443,31535.49854733071,24099.434916886916,3780.198848425491,12490.956432816383,5762.112157387635
2025-04-10,8988.896856380852,6619.876397461669,53959.58460411385,25540.45272193285,31529.72611261422,24007.900708316804,3782.5987307187356,12531.67071665813,5772.687873459085
2025-04-11,8856.649692694227,6527.473511862964,52529.842994831204,25218.805499044232,30794.650304723196,23405.89213297079,3727.800203718608,12335.999231417933,5700.165732584452
2025-04-12,7918.026086351041,6059.143472531425,44428.52581922843,21862.300118159605,24849.389607123085,20620.354889121896,3468.3701360208697,10955.43223308466,4954.28645263802
2025-04-13,7645.604616620809,6056.0394956787295,41755.23694028671,20433.786618712198,22123.970349872136,20206.432543367533,3377.5193159960054,10562.959086478026,4683.829630975575
2025-04-14,8815.045559057311,6612.543883781948,52799.33325307651,24670.439655075086,29820.203966458474,23676.45340922606,3707.882846839512,12307.882196220831,5526.266631376735
2025-04-15,8960.091176048318,6662.2946434640035,53811.481540810295,25473.575707370015,31363.390009299656,24145.72958808308,3768.966886900859,12458.113212799875,5718.780914589756
2025-04-16,8957.111064527126,6677.411224718272,54007.86449971596,25578.483937242443,31535.49854733071,24099.434916886916,3780.198848425491,12490.956432816383,5762.112157387635
2025-04-17,8988.896856380852,6496.356557292969,51293.05368468774,24024.253901258133,31529.72611261422,23017.956271053736,3782.5987307187356,12310.828835165592,5669.741910679149
2025-04-18,9129.07116242446,6056.0394956787295,41755.23694028671,20433.786618712198,33520.069561974145,20206.432543367533,3818.6510237434723,10562.959086478026,4683.829630975575
2025-04-19,7918.026086351041,6059.143472531425,44428.52581922843,21862.300118159605,24849.389607123085,20620.354889121896,3468.3701360208697,10955.43223308466,4851.340489858085
2025-04-20,7504.222202899619,5932.51965551003,39088.7060208606,20433.786618712198,19767.485499431583,19216.488106104465,3310.2019266945326,10342.117204985489,4683.829630975575
2025-04-21,7645.604616620809,6056.0394956787295,41755.23694028671,26098.953154522493,22123.970349872136,20206.432543367533,3377.5193159960054,10562.959086478026,5796.72345303918
2025-04-22,8960.091176048318,6662.2946434640035,53811.481540810295,25473.575707370015,31363.390009299656,24145.72958808308,3768.966886900859,12458.113212799875,5718.780914589756
2025-04-23,8957.111064527126,6677.411224718272,54007.86449971596,25578.483937242443,31535.49854733071,24099.434916886916,3780.198848425491,12490.956432816383,5762.112157387635
2025-04-24,8988.896856380852,6619.876397461669,53959.58460411385,25540.45272193285,29173.241262173666,24007.900708316804,3782.5987307187356,12531.67071665813,5669.741910679149
2025-04-25,8856.649692694227,6527.473511862964,52529.842994831204,25218.805499044232,22123.970349872136,23405.89213297079,3727.800203718608,12335.999231417933,4683.829630975575
2025-04-26,7918.026086351041,6059.143472531425,44428.52581922843,21862.300118159605,24849.389607123085,20620.354889121896,3468.3701360208697,10734.590351592124,4954.28645263802
2025-04-27,7645.604616620809,6056.0394956787295,41755.23694028671,20433.786618712198,22123.970349872136,20206.432543367533,3377.5193159960054,10562.959086478026,4683.829630975575
2025-04-28,8815.045559057311,6612.543883781948,52799.33325307651,24670.439655075086,32545.623223709423,23676.45340922606,3707.882846839512,12307.882196220831,5796.72345303918
2025-04-29,8960.091176048318,6662.2946434640035,53811.481540810295,25473.575707370015,31363.390009299656,24145.72958808308,3768.966886900859,12458.113212799875,5718.780914589756
2025-04-30,8815.728650805937,6677.411224718272,51341.33358028985,24062.285116567728,29179.013696890157,24099.434916886916,3780.198848425491,12490.956432816383,5659.1661946077
2025-05-01,7500.017849270884,6643.280141136105,41015.88258374665,20666.602105204587,22346.24977793611,23629.14532284315,3679.3493812286324,12479.632810187502,4699.689482055113
2025-05-02,8711.062925344302,6550.877255537401,51790.48863829114,25451.62098553662,31016.929732787175,23441.059093251497,3715.401674253369,12676.434471553941,5716.02558366399
2025-05-03,7772.439319001116,6082.547216205861,43689.17146268837,22095.115604651994,25071.66903518706,20241.59950364824,3365.1207865307665,10903.394326614036,4970.146303717558
2025-05-04,7500.017849270884,6079.443239353166,41015.88258374665,20666.602105204587,22346.24977793611,18837.73272063081,3206.9525772044294,10290.079298514864,4699.689482055113
2025-05-05,8669.458791707386,6635.947627456385,52059.97889653645,24903.255141567475,30042.483394522453,19827.67715789388,3274.269966505902,10510.9211800074,5542.126482456273
2025-05-06,8814.504408698393,6685.69838713844,53072.12718427023,25706.391193862404,31585.669437363635,23766.974202609425,3665.717537410756,12406.07530632925,5734.640765669294
2025-05-07,8811.5242971772,6700.814968392709,53268.510143175896,25811.299423734832,31757.77797539469,23720.67953141326,3676.949498935388,12438.918526345757,5777.9720084671735
2025-05-08,8843.310089030927,6643.280141136105,53220.23024757379,25773.268208425237,31752.005540678198,23629.14532284315,3679.3493812286324,12479.632810187502,5788.547724538623
2025-05-09,8711.062925344302,6550.877255537401,51790.48863829114,25451.62098553662,31016.929732787175,23027.136747497134,3624.5508542285047,12283.961324947306,5716.02558366399
2025-05-10,7772.439319001116,6082.547216205861,43689.17146268837,22095.115604651994,25071.66903518706,20241.59950364824,3365.1207865307665,10903.394326614036,4970.146303717558
2025-05-11,7500.017849270884,6079.443239353166,41015.88258374665,20666.602105204587,22346.24977793611,19827.67715789388,3274.269966505902,10510.9211800074,4699.689482055113
2025-05-12,8669.458791707386,6635.947627456385,52059.97889653645,24903.255141567475,30042.483394522453,23297.698023752404,3604.6334973494086,12255.844289750205,5542.126482456273
2025-05-13,8814.504408698393,6685.69838713844,53072.12718427023,25706.391193862404,31585.669437363635,23766.974202609425,3665.717537410756,12406.07530632925,5734.640765669294
2025-05-14,8811.5242971772,6700.814968392709,53268.510143175896,25811.299423734832,31757.77797539469,23720.67953141326,3676.949498935388,12438.918526345757,5777.9720084671735
2025-05-15,8843.310089030927,6643.280141136105,53220.23024757379,25773.268208425237,31752.005540678198,23629.14532284315,3679.3493812286324,12479.632810187502,5788.547724538623
2025-05-16,8711.062925344302,6550.877255537401,51790.48863829114,25451.62098553662,31016.929732787175,23027.136747497134,3624.5508542285047,12283.961324947306,5716.02558366399
2025-05-17,7772.439319001116,6082.547216205861,43689.17146268837,22095.115604651994,25071.66903518706,20241.59950364824,3365.1207865307665,10903.394326614036,4970.146303717558
2025-05-18,7500.017849270884,6079.443239353166,41015.88258374665,20666.602105204587,22346.24977793611,19827.67715789388,3274.269966505902,10510.9211800074,4699.689482055113
2025-05-19,8669.458791707386,6635.947627456385,52059.97889653645,24903.255141567475,30042.483394522453,23297.698023752404,3604.6334973494086,12255.844289750205,5542.126482456273
2025-05-20,8814.504408698393,6685.69838713844,53072.12718427023,25706.391193862404,31585.669437363635,23766.974202609425,3665.717537410756,12406.07530632925,5734.640765669294
2025-05-21,8811.5242971772,6700.814968392709,53268.510143175896,25811.299423734832,31757.77797539469,23720.67953141326,3676.949498935388,12438.918526345757,5777.9720084671735
2025-05-22,8843.310089030927,6643.280141136105,53220.23024757379,25773.268208425237,31752.005540678198,23629.14532284315,3679.3493812286324,12479.632810187502,5788.547724538623
2025-05-23,8711.062925344302,6550.877255537401,51790.48863829114,25451.62098553662,31016.929732787175,23441.059093251497,3624.5508542285047,12283.961324947306,5716.02558366399
2025-05-24,7772.439319001116,6082.547216205861,43689.17146268837,22095.115604651994,25071.66903518706,20241.59950364824,3365.1207865307665,10903.394326614036,4970.146303717558
2025-05-25,7500.017849270884,6079.443239353166,41015.88258374665,20666.602105204587,22346.24977793611,18837.73272063081,3274.269966505902,10510.9211800074,4699.689482055113
2025-05-26,8669.458791707386,6635.947627456385,52059.97889653645,24903.255141567475,30042.483394522453,19827.67715789388,3604.6334973494086,12255.844289750205,5542.126482456273
2025-05-27,8814.504408698393,6685.69838713844,53072.12718427023,25706.391193862404,31585.669437363635,23766.974202609425,3665.717537410756,12406.07530632925,5734.640765669294
2025-05-28,8670.14188345601,6577.295128224009,50601.97922374979,25811.299423734832,31757.77797539469,23720.67953141326,3676.949498935388,12218.07664485322,5777.9720084671735
2025-05-29,7500.017849270884,6079.443239353166,41015.88258374665,25773.268208425237,31752.005540678198,23629.14532284315,3679.3493812286324,10510.9211800074,5788.547724538623
2025-05-30,8711.062925344302,6550.877255537401,51790.48863829114,25451.62098553662,33742.348990038125,23027.136747497134,3715.401674253369,12283.961324947306,5716.02558366399
2025-05-31,7772.439319001116,6082.547216205861,43689.17146268837,22095.115604651994,25071.66903518706,20241.59950364824,3365.1207865307665,10903.394326614036,4970.146303717558
2025-06-01,7550.654216633202,6173.236528759835,41070.72457833135,21242.6029431527,20390.074234451567,19433.50699361694,3180.63244310649,10587.377054260438,4821.103914229243
2025-06-02,8720.095159069704,6729.740916863054,52114.82089112115,25479.255979515587,22746.55908489212,22903.52785947547,3247.9498324079627,12332.300164003242,5663.540914630403
2025-06-03,8865.14077606071,6779.491676545109,53126.96917885493,26282.392031810516,31985.97874431964,23372.80403833249,3639.3974033128166,12482.531180582288,5856.055197843425
2025-06-04,8862.160664539519,6794.6082577993775,53323.352137760594,26387.300261682944,32158.087282350694,23326.50936713632,3650.6293648374485,12515.374400598794,5899.386440641303
2025-06-05,8893.946456393245,6737.073430542774,53275.07224215849,26349.26904637335,32152.314847634203,23234.97515856621,3653.029247130693,12556.08868444054,5909.962156712752
2025-06-06,9034.120762436853,6647.774521796765,54518.61951181756,26027.621823484733,31417.23903974318,22632.966583220194,3598.2307201305653,12752.890345806978,5837.4400158381195
2025-06-07,7823.075686363434,6176.34050561253,43744.01345727307,22671.116442600105,25471.97834214307,19847.4293393713,3338.800652432827,10979.850200867073,5091.560735891688
2025-06-08,7409.271802912012,6049.716688591136,38404.193658905235,21242.6029431527,22746.55908489212,19433.50699361694,3247.9498324079627,10366.5351727679,4821.103914229243
2025-06-09,7550.654216633202,6173.236528759835,41070.72457833135,25479.255979515587,30442.79270147846,22903.52785947547,3578.313363251469,10587.377054260438,5560.594951850468
2025-06-10,8865.14077606071,6779.491676545109,53126.96917885493,26282.392031810516,31985.97874431964,23372.80403833249,3639.3974033128166,12482.531180582288,4821.103914229243
2025-06-11,8862.160664539519,6794.6082577993775,53323.352137760594,26387.300261682944,32158.087282350694,23326.50936713632,3650.6293648374485,12515.374400598794,5899.386440641303
2025-06-12,8893.946456393245,6737.073430542774,53275.07224215849,26349.26904637335,32152.314847634203,23234.97515856621,3653.029247130693,12556.08868444054,5909.962156712752
2025-06-13,8761.69929270662,6644.67054494407,51845.33063287584,26027.621823484733,31417.23903974318,22632.966583220194,3598.2307201305653,12360.417199200343,5837.4400158381195
2025-06-14,7823.075686363434,6176.34050561253,43744.01345727307,22671.116442600105,25471.97834214307,19847.4293393713,3338.800652432827,10979.850200867073,5091.560735891688
2025-06-15,7550.654216633202,6173.236528759835,41070.72457833135,21242.6029431527,22746.55908489212,19433.50699361694,3247.9498324079627,10587.377054260438,4821.103914229243
2025-06-16,8720.095159069704,6729.740916863054,52114.82089112115,25479.255979515587,30442.79270147846,22903.52785947547,3578.313363251469,12332.300164003242,5663.540914630403
2025-06-17,8865.14077606071,6779.491676545109,53126.96917885493,26282.392031810516,31985.97874431964,23372.80403833249,3639.3974033128166,12482.531180582288,5856.055197843425
2025-06-18,8862.160664539519,6794.6082577993775,53323.352137760594,26387.300261682944,32158.087282350694,23326.50936713632,3650.6293648374485,12515.374400598794,5796.440477861368
2025-06-19,8893.946456393245,6737.073430542774,53275.07224215849,26349.26904637335,32152.314847634203,23234.97515856621,3653.029247130693,12556.08868444054,4821.103914229243
2025-06-20,8761.69929270662,6644.67054494407,51845.33063287584,26027.621823484733,31417.23903974318,22632.966583220194,3598.2307201305653,12360.417199200343,5837.4400158381195
2025-06-21,7823.075686363434,6176.34050561253,43744.01345727307,22671.116442600105,25471.97834214307,19847.4293393713,3338.800652432827,10979.850200867073,5091.560735891688
2025-06-22,7550.654216633202,6173.236528759835,41070.72457833135,21242.6029431527,22746.55908489212,19433.50699361694,3247.9498324079627,10587.377054260438,4821.103914229243
2025-06-23,8720.095159069704,6729.740916863054,52114.82089112115,25479.255979515587,30442.79270147846,22903.52785947547,3578.313363251469,12332.300164003242,5663.540914630403
2025-06-24,8865.14077606071,6779.491676545109,53126.96917885493,26282.392031810516,31985.97874431964,23372.80403833249,3639.3974033128166,12482.531180582288,5856.055197843425
2025-06-25,8862.160664539519,6794.6082577993775,53323.352137760594,26387.300261682944,32158.087282350694,23326.50936713632,3650.6293648374485,12515.374400598794,5899.386440641303
2025-06-26,8893.946456393245,6737.073430542774,53275.07224215849,26349.26904637335,32152.314847634203,23234.97515856621,3653.029247130693,12556.08868444054,5909.962156712752
